base_demand_MW,ev_demand_MW,total_demand_MW
15027.272754090385,1180,16207.272754090385
15941.039299701873,1260,17201.03929970187
17569.62290109413,1400,18969.62290109413
18277.9572201727,1530,19807.9572201727
18439.82676819571,1520,19959.82676819571
18535.345649585808,1500,20035.345649585808
18929.312343037633,1490,20419.312343037633
19081.484438625026,1270,20351.484438625026
19081.484438625026,660,19741.484438625026
18958.544114036988,625,19583.544114036988
18396.1082743824,750,19146.1082743824
18460.2898279758,785,19245.2898279758
21089.345040720447,785,21874.345040720447
20866.010455906813,775,21641.010455906813
20313.819472451112,805,21118.819472451112
17813.033057630706,730,18543.033057630706
15845.347176296815,620,16465.347176296815
13788.73996155122,570,14358.73996155122
12182.181673375826,560,12742.181673375826
11740.855328494274,545,12285.855328494274
11955.736933098175,460,12415.736933098175
12034.138683328665,460,12494.138683328665
12905.29384386156,615,13520.29384386156
14836.44206164762,1020,15856.44206164762
14998.10248913185,1180,16178.10248913185
15782.18354767894,1260,17042.183547678942
17259.007143957275,1400,18659.007143957275
18309.661534012936,1530,19839.661534012936
18439.82676819571,1520,19959.82676819571
18396.270240289883,1500,19896.270240289883
18900.638226808358,1490,20390.638226808358
18877.784632241805,1270,20147.784632241805
19081.484438625026,660,19741.484438625026
19235.74363919751,625,19860.74363919751
18412.120347008637,750,19162.120347008637
18496.020737288247,785,19281.020737288247
20806.73298396795,785,21591.73298396795
20866.010455906813,775,21641.010455906813
20313.819472451112,805,21118.819472451112
17824.85861907862,730,18554.85861907862
15845.347176296815,620,16465.347176296815
13788.73996155122,570,14358.73996155122
12182.181673375826,560,12742.181673375826
11740.855328494274,545,12285.855328494274
11929.227829505688,460,12389.227829505688
12034.138683328665,460,12494.138683328665
12940.106262964451,615,13555.106262964451
14836.44206164762,1020,15856.44206164762
14998.10248913185,1180,16178.10248913185
15782.18354767894,1260,17042.183547678942
17569.62290109413,1400,18969.62290109413
18266.720066515278,1530,19796.720066515278
18416.60413738426,1520,19936.60413738426
18414.08443991209,1500,19914.08443991209
18668.862962993157,1490,20158.862962993157
18877.784632241805,1270,20147.784632241805
18906.458748471076,660,19566.458748471076
18958.544114036988,625,19583.544114036988
18396.1082743824,750,19146.1082743824
18449.052674318387,785,19234.052674318387
21089.345040720447,785,21874.345040720447
21148.622512659313,775,21923.622512659313
20360.162224006,805,21165.162224006
17813.033057630706,730,18543.033057630706
15845.347176296815,620,16465.347176296815
13766.876614241839,570,14336.876614241839
12182.181673375826,560,12742.181673375826
11740.855328494274,545,12285.855328494274
11924.561571208975,460,12384.561571208975
12034.138683328665,460,12494.138683328665
12940.106262964451,615,13555.106262964451
14836.44206164762,1020,15856.44206164762
15027.272754090385,1180,16207.272754090385
16028.418881690412,1260,17288.418881690413
17835.201884942813,1400,19235.201884942813
18144.636726095967,1530,19674.636726095967
18284.48096090211,1520,19804.48096090211
18414.08443991209,1500,19914.08443991209
18668.862962993157,1490,20158.862962993157
18825.9493912419,1270,20095.9493912419
18906.458748471076,660,19566.458748471076
18958.544114036988,625,19583.544114036988
18396.1082743824,750,19146.1082743824
18449.052674318387,785,19234.052674318387
20806.73298396795,785,21591.73298396795
20866.010455906813,775,21641.010455906813
19914.61656472434,805,20719.61656472434
17670.15042440815,730,18400.15042440815
16002.37619890746,620,16622.37619890746
13631.286547258927,570,14201.286547258927
12053.95285437813,560,12613.95285437813
11656.86677955616,545,12201.86677955616
11935.234919492232,460,12395.234919492232
11985.210627858083,460,12445.210627858083
12488.875395309866,615,13103.875395309866
14397.642589942998,1020,15417.642589942998
15032.966163268755,1180,16212.966163268755
15668.723354182275,1260,16928.723354182275
17569.62290109413,1400,18969.62290109413
18134.594839831778,1530,19664.594839831778
18284.48096090211,1520,19804.48096090211
18464.11140331195,1500,19964.11140331195
18494.907477949437,1490,19984.907477949437
18512.49205501926,1270,19782.49205501926
18877.784632241805,660,19537.784632241805
18754.844307653762,625,19379.844307653762
18252.74794424283,750,19002.74794424283
18316.92949783624,785,19101.92949783624
20808.733980495886,785,21593.733980495886
20819.671804754656,775,21594.671804754656
19902.791003276434,805,20707.791003276434
17688.76215235963,730,18418.76215235963
16020.989977060299,620,16640.9899770603
13659.604953552138,570,14229.604953552138
12459.644649411191,560,13019.644649411191
12215.209392194323,545,12760.209392194323
12331.447608534585,460,12791.447608534585
12432.748057761555,460,12892.748057761555
13289.898292800226,615,13904.898292800226
14945.292377384974,1020,15965.292377384974
15405.99210002347,1180,16585.992100023468
16544.77132026223,1260,17804.77132026223
18816.80754337501,1400,20216.80754337501
19698.586847358503,1530,21228.586847358503
19529.75891591764,1520,21049.75891591764
19571.03561991048,1500,21071.03561991048
19717.0673624229,1490,21207.0673624229
19694.21376785635,1270,20964.21376785635
19713.856747092206,660,20373.856747092206
19590.916422504164,625,20215.916422504164
19479.23580378851,750,20229.23580378851
19582.397835850894,785,20367.397835850894
22261.676831326018,785,23046.676831326018
22425.045076543625,775,23200.045076543625
21700.13487946465,805,22505.13487946465
19025.481138259034,730,19755.481138259034
15646.450991701466,620,16266.450991701466
13803.320993627762,570,14373.320993627762
12463.46417454598,560,13023.46417454598
12196.270657125833,545,12741.270657125833
12381.649864150779,460,12841.649864150779
12566.077777744411,460,13026.077777744411
13626.57313433092,615,14241.57313433092
15256.855327550427,1020,16276.855327550427
15403.4201224166,1180,16583.420122416603
16482.703524271605,1260,17742.703524271605
18777.171000470633,1400,20177.171000470633
19146.90226363887,1530,20676.90226363887
18978.074332198004,1520,20498.074332198004
18953.64823318788,1500,20453.64823318788
19089.080434666026,1490,20579.080434666026
19066.226840099484,1270,20336.226840099484
19057.19570310606,660,19717.19570310606
19169.807113239436,625,19794.807113239436
18805.297712936634,750,19555.297712936634
19137.625102482187,785,19922.625102482187
21887.605291877408,785,22672.605291877408
22053.083194295064,775,22828.083194295064
21521.04774041537,805,22326.04774041537
19081.152306004613,730,19811.152306004613
15887.822222984923,620,16507.822222984923
13666.675072944148,570,14236.675072944148
12128.24907638403,560,12688.24907638403
11703.894298365474,545,12248.894298365474
11952.661631057279,460,12412.661631057279
12062.238743176971,460,12522.238743176971
12903.942761164928,615,13518.942761164928
14839.015064355166,1020,15859.015064355166
14990.807872690857,1180,16170.807872690857
15666.150351474733,1260,16926.15035147473
17164.78193962572,1400,18564.78193962572
17824.817615051397,1530,19354.817615051397
18085.111179792464,1520,19605.111179792464
18229.260837455862,1500,19729.260837455862
18277.600485135954,1490,19767.600485135954
18206.40724288932,1270,19476.40724288932
18119.41514895793,660,18779.41514895793
18041.550551483917,625,18666.550551483917
17445.07316843802,750,18195.07316843802
17566.14575958656,785,18351.14575958656
19579.150316895717,785,20364.150316895717
19638.42778883458,775,20413.42778883458
19164.255167954943,805,19969.255167954943
17735.633855865544,730,18465.633855865544
16067.863730767564,620,16687.863730767564
13659.604953552138,570,14229.604953552138
12128.24907638403,560,12688.24907638403
11709.679966605076,545,12254.679966605076
11952.661631057279,460,12412.661631057279
12062.238743176971,460,12522.238743176971
12905.29384386156,615,13520.29384386156
14839.015064355166,1020,15859.015064355166
14998.10248913185,1180,16178.10248913185
15782.18354767894,1260,17042.183547678942
17210.573187014594,1400,18610.573187014594
17281.836136107497,1530,18811.836136107497
17389.828442575446,1520,18909.828442575446
18076.231757699737,1500,19576.231757699737
18277.600485135954,1490,19767.600485135954
18254.746890569408,1270,19524.746890569408
18252.74794424283,660,18912.74794424283
18254.746890569408,625,18879.746890569408
18053.37816313318,750,18803.37816313318
18117.559716726595,785,18902.559716726595
19970.238527637262,785,20755.238527637262
20029.51599957613,775,20804.51599957613
19523.663667272584,805,20328.663667272584
17688.76215235963,730,18418.76215235963
16037.610959490632,620,16657.61095949063
13678.357120296814,570,14248.357120296814
12132.915334680745,560,12692.915334680745
11709.679966605076,545,12254.679966605076
11924.561571208975,460,12384.561571208975
12034.138683328665,460,12494.138683328665
12940.106262964451,615,13555.106262964451
14836.44206164762,1020,15856.44206164762
14998.10248913185,1180,16178.10248913185
15827.976845269177,1260,17087.97684526918
17569.62290109413,1400,18969.62290109413
18009.30703468585,1530,19539.30703468585
18286.47990722869,1520,19806.47990722869
18275.601538809373,1500,19775.601538809373
18434.973941575176,1490,19924.973941575176
18412.120347008637,1270,19682.120347008637
18411.226459215417,660,19071.226459215417
18411.226459215417,625,19036.226459215417
18252.74794424283,750,19002.74794424283
18316.92949783624,785,19101.92949783624
20808.733980495886,785,21593.733980495886
20868.011452434755,775,21643.011452434755
19902.791003276434,805,20707.791003276434
18013.837979692762,730,18743.837979692762
15877.998683165635,620,16497.998683165635
13717.374502390288,570,14287.374502390288
12086.34808607688,560,12646.34808607688
11697.940513614309,545,12242.940513614309
11828.542440686897,460,12288.542440686897
11881.8866298882,460,12341.8866298882
13000.926511427166,615,13615.926511427166
14847.358358792102,1020,15867.358358792102
15127.59013176495,1180,16307.59013176495
16138.023671528466,1260,17398.023671528466
17858.738196562437,1400,19258.738196562437
18045.523841720747,1530,19575.523841720747
18054.872759925063,1520,19574.872759925063
18148.165122637547,1500,19648.165122637547
18174.217031326618,1490,19664.217031326618
18150.711472727406,1270,19420.711472727406
18329.575139828386,660,18989.575139828386
18064.91464618925,625,18689.91464618925
18143.42300689049,750,18893.42300689049
18189.42337481815,785,18974.42337481815
21292.57945139481,785,22077.57945139481
21351.856923333675,775,22126.856923333675
20537.922882774976,805,21342.922882774976
17028.74185344415,730,17758.74185344415
15419.009853562566,620,16039.009853562566
13440.133973202548,570,14010.133973202548
12034.406234606222,560,12594.406234606222
11697.940513614309,545,12242.940513614309
11859.717802576095,460,12319.717802576095
11913.061991777402,460,12373.061991777402
13032.101873316364,615,13647.101873316364
14832.832682152293,1020,15852.832682152293
15127.59013176495,1180,16307.59013176495
16360.30445284275,1260,17620.30445284275
17912.898365905257,1400,19312.898365905257
18143.917105418393,1530,19673.917105418393
18153.26807382407,1520,19673.26807382407
18183.31992536767,1500,19683.31992536767
18213.683407518067,1490,19703.683407518067
18150.711472727406,1270,19420.711472727406
18150.711472727406,660,18810.711472727406
18156.349526469035,625,18781.349526469035
18105.73005487597,750,18855.73005487597
18182.434238379883,785,18967.434238379883
21276.16963970461,785,22061.16963970461
20832.590123527767,775,21607.590123527767
20537.922882774976,805,21342.922882774976
16815.991433154595,730,17545.991433154595
15203.829944660696,620,15823.829944660696
13451.959534650457,570,14021.959534650457
12194.167150529864,560,12754.167150529864
11899.168802257333,545,12444.168802257333
12055.006657877475,460,12515.006657877475
12235.946153856055,460,12695.946153856055
13545.523549043226,615,14160.523549043226
15127.636261295565,1020,16147.636261295565
15259.600547172266,1180,16439.600547172267
16506.137325823194,1260,17766.137325823194
17470.04052060734,1400,18870.04052060734
17396.672014717107,1530,18926.672014717107
17337.80868345308,1520,18857.80868345308
17163.497488473306,1500,18663.497488473306
17143.08465862654,1490,18633.08465862654
17155.57141001325,1270,18425.57141001325
17196.42679762649,660,17856.42679762649
17137.819741532538,625,17762.819741532538
17161.58260040251,750,17911.58260040251
17432.06464080505,785,18217.06464080505
20051.350644066457,785,20836.350644066457
20216.359050372543,775,20991.359050372543
19705.92861843079,805,20510.92861843079
17371.458638384516,730,18101.458638384516
15220.590340783558,620,15840.590340783558
13591.362976164071,570,14161.362976164071
12194.167150529864,560,12754.167150529864
11899.168802257333,545,12444.168802257333
12055.006657877475,460,12515.006657877475
12235.946153856055,460,12695.946153856055
13545.523549043226,615,14160.523549043226
15173.08307485586,1020,16193.08307485586
15259.600547172266,1180,16439.600547172267
16506.137325823194,1260,17766.137325823194
17470.04052060734,1400,18870.04052060734
17396.672014717107,1530,18926.672014717107
17337.80868345308,1520,18857.80868345308
17170.406667058505,1500,18670.406667058505
17178.42500457979,1490,18668.42500457979
17205.455884418545,1270,18475.455884418545
17244.65163403039,660,17904.65163403039
17158.85275729088,625,17783.85275729088
17161.58260040251,750,17911.58260040251
17432.06464080505,785,18217.06464080505
20051.350644066457,785,20836.350644066457
20216.359050372543,775,20991.359050372543
19705.92861843079,805,20510.92861843079
17371.458638384516,730,18101.458638384516
15220.590340783558,620,15840.590340783558
13497.844066201238,570,14067.844066201238
12034.406234606222,560,12594.406234606222
11697.940513614309,545,12242.940513614309
11859.717802576095,460,12319.717802576095
11913.061991777402,460,12373.061991777402
13032.101873316364,615,13647.101873316364
14832.832682152293,1020,15852.832682152293
15127.59013176495,1180,16307.59013176495
16360.30445284275,1260,17620.30445284275
17771.746102631052,1400,19171.746102631052
18081.48232338421,1530,19611.48232338421
18082.78830165092,1520,19602.78830165092
18155.074301222754,1500,19655.074301222754
18224.824201711537,1490,19714.824201711537
18201.97060714499,1270,19471.97060714499
18242.1463530072,660,18902.1463530072
18143.363551051036,625,18768.363551051036
18105.73005487597,750,18855.73005487597
18113.91650890882,785,18898.91650890882
20773.3126515889,785,21558.3126515889
20832.590123527767,775,21607.590123527767
20537.922882774976,805,21342.922882774976
16827.816994602497,730,17557.816994602497
15215.657556309963,620,15835.657556309963
13485.4946783057,570,14055.4946783057
12086.34808607688,560,12646.34808607688
11697.940513614309,545,12242.940513614309
11859.717802576095,460,12319.717802576095
11913.061991777402,460,12373.061991777402
13032.101873316364,615,13647.101873316364
14832.832682152293,1020,15852.832682152293
15127.59013176495,1180,16307.59013176495
16360.30445284275,1260,17620.30445284275
17676.797177219207,1400,19076.797177219207
17904.36952824518,1530,19434.36952824518
17992.669650644628,1520,19512.669650644628
18143.837147565333,1500,19643.837147565333
18121.67447085731,1490,19611.67447085731
18143.42300689049,1270,19413.42300689049
18163.6564441182,660,18823.6564441182
18133.975679020874,625,18758.975679020874
18094.49290121855,750,18844.49290121855
18182.434238379883,785,18967.434238379883
20584.374295001962,785,21369.374295001962
20643.65176694083,775,21418.65176694083
20348.98862659075,805,21153.98862659075
17167.705526765923,730,17897.705526765923
15642.556634217019,620,16262.556634217019
13630.773996918775,570,14200.773996918775
12086.34808607688,560,12646.34808607688
11697.940513614309,545,12242.940513614309
11859.717802576095,460,12319.717802576095
11913.061991777402,460,12373.061991777402
13000.926511427166,615,13615.926511427166
14844.787406285917,1020,15864.787406285917
15127.59013176495,1180,16307.59013176495
16138.023671528466,1260,17398.023671528466
17473.51356171219,1400,18873.51356171219
17514.53399053496,1530,19044.53399053496
17710.59064624588,1520,19230.59064624588
18045.441833666326,1500,19545.441833666326
18121.67447085731,1490,19611.67447085731
18098.820876290763,1270,19368.820876290763
18143.42300689049,660,18803.42300689049
18143.42300689049,625,18768.42300689049
17846.90238410772,750,18596.90238410772
17934.843721269062,785,18719.843721269062
20079.93865183859,785,20864.93865183859
19948.510493617683,775,20723.510493617683
18541.896042932905,805,19346.896042932905
17014.09418982339,730,17744.09418982339
15591.14578489875,620,16211.14578489875
13351.847177111948,570,13921.847177111948
12032.413438883723,560,12592.413438883723
11614.67158535377,545,12159.67158535377
11665.367939497868,460,12125.367939497868
11762.424471908407,460,12222.424471908407
12535.777851836185,615,13150.777851836185
14339.153420427278,1020,15359.153420427278
14878.6587829643,1180,16058.6587829643
15642.012305755781,1260,16902.01230575578
17469.759643020938,1400,18869.759643020938
17872.185467286577,1530,19402.185467286577
17839.642621089853,1520,19359.642621089853
18108.063184024326,1500,19608.063184024326
18121.67447085731,1490,19611.67447085731
18098.820876290763,1270,19368.820876290763
18101.482037656813,660,18761.482037656813
18133.975679020874,625,18758.975679020874
17769.03983683507,750,18519.03983683507
17934.843721269062,785,18719.843721269062
19889.233021678818,785,20674.233021678818
19960.336055065593,775,20735.336055065593
18475.662237777542,805,19280.662237777542
16872.231531777736,730,17602.231531777736
15503.434070289803,620,16123.434070289803
13392.61850646941,570,13962.61850646941
11853.378579969138,560,12413.378579969138
11524.559084951563,545,12069.559084951563
11844.082967000202,460,12304.082967000202
11834.51877765303,460,12294.51877765303
12429.86137424584,615,13044.86137424584
14145.235124735456,1020,15165.235124735456
14381.099515164362,1180,15561.099515164362
15332.281210506018,1260,16592.28121050602
17356.697188588238,1400,18756.697188588238
17303.93525657334,1530,18833.93525657334
17336.027058470725,1520,18856.027058470725
18143.837147565333,1500,19643.837147565333
18128.58364944251,1490,19618.58364944251
18105.73005487597,1270,19375.73005487597
18143.42300689049,660,18803.42300689049
18143.42300689049,625,18768.42300689049
17529.85514530268,750,18279.85514530268
17739.7568108017,785,18524.7568108017
19584.540296272717,785,20369.540296272717
19514.925709073734,775,20289.925709073734
18095.544654516532,805,18900.544654516532
16922.686987261965,730,17652.686987261965
15482.850048629434,620,16102.850048629434
13252.960839987078,570,13822.960839987078
12041.734679369665,560,12601.734679369665
11880.998892699063,545,12425.998892699063
11993.03932175351,460,12453.03932175351
12091.415158739592,460,12551.415158739592
12647.67989229879,615,13262.67989229879
14042.125372807759,1020,15062.125372807759
14369.396965798087,1180,15549.396965798087
15709.6115450173,1260,16969.611545017302
17237.07819020436,1400,18637.07819020436
17138.81511429311,1530,18668.81511429311
16985.63842003902,1520,18505.63842003902
17219.229137159018,1500,18719.229137159018
17149.089698411728,1490,18639.089698411728
17121.062420711718,1270,18391.062420711718
17105.124155334455,660,17765.124155334455
17105.124155334455,625,17730.124155334455
16832.754904579488,750,17582.754904579488
17327.912361485494,785,18112.912361485494
19725.596200082975,785,20510.596200082975
19890.604606389054,775,20665.604606389054
19048.511050142584,805,19853.511050142584
17794.616098808485,730,18524.616098808485
15821.057415677165,620,16441.057415677165
13834.305686790429,570,14404.305686790429
12045.407615107171,560,12605.407615107171
11822.019725058166,545,12367.019725058166
11994.947034119545,460,12454.947034119545
12093.322871105625,460,12553.322871105625
12745.211046324306,615,13360.211046324306
14217.36325880253,1020,15237.36325880253
14632.511607611337,1180,15812.511607611337
15758.497571359989,1260,17018.49757135999
17237.07819020436,1400,18637.07819020436
17138.81511429311,1530,18668.81511429311
16985.63842003902,1520,18505.63842003902
17219.229137159018,1500,18719.229137159018
17143.916015278264,1490,18633.916015278264
17121.062420711718,1270,18391.062420711718
17068.97910534718,660,17728.97910534718
17068.97910534718,625,17693.97910534718
16944.935772427136,750,17694.935772427136
17327.912361485494,785,18112.912361485494
19947.196314545545,785,20732.196314545545
20112.204720851623,775,20887.204720851623
19048.511050142584,805,19853.511050142584
17744.16064332425,730,18474.16064332425
15768.01050567315,620,16388.010505673148
13742.042525160961,570,14312.042525160961
11853.378579969138,560,12413.378579969138
11586.8401018837,545,12131.8401018837
11836.817053378256,460,12296.817053378256
11827.252864031085,460,12287.252864031085
12462.019807687439,615,13077.019807687439
14152.790116749247,1020,15172.790116749247
14602.989733119453,1180,15782.989733119453
15332.281210506018,1260,16592.28121050602
17356.697188588238,1400,18756.697188588238
17238.878266998956,1530,18768.878266998956
17271.396510779352,1520,18791.396510779352
18045.441833666326,1500,19545.441833666326
18128.58364944251,1490,19618.58364944251
18105.73005487597,1270,19375.73005487597
18101.482037656813,660,18761.482037656813
18101.482037656813,625,18726.482037656813
17780.867448484336,750,18530.867448484336
17856.9811739964,785,18641.9811739964
19901.05858312673,785,20686.05858312673
19960.336055065593,775,20735.336055065593
18333.089184960445,805,19138.089184960445
16914.650197928437,730,17644.650197928437
15503.434070289803,620,16123.434070289803
13387.704173808068,570,13957.704173808068
11890.752725672091,560,12450.752725672091
11524.559084951563,545,12069.559084951563
11714.740888663702,460,12174.740888663702
11729.63970195114,460,12189.63970195114
12370.418861097442,615,12985.418861097442
14061.189170159252,1020,15081.189170159252
14723.126407346886,1180,15903.126407346886
15366.343255910933,1260,16626.343255910935
17340.076206157897,1400,18740.076206157897
17303.93525657334,1530,18833.93525657334
17336.027058470725,1520,18856.027058470725
18143.837147565333,1500,19643.837147565333
18128.58364944251,1490,19618.58364944251
18105.73005487597,1270,19375.73005487597
18101.482037656813,660,18761.482037656813
18101.482037656813,625,18726.482037656813
17780.867448484336,750,18530.867448484336
17856.9811739964,785,18641.9811739964
20079.93865183859,785,20864.93865183859
19960.336055065593,775,20735.336055065593
18128.780468773126,805,18933.780468773126
16922.686987261965,730,17652.686987261965
15545.852736440494,620,16165.852736440494
13392.61850646941,570,13962.61850646941
11853.378579969138,560,12413.378579969138
11505.339472296671,545,12050.339472296671
11714.740888663702,460,12174.740888663702
11729.63970195114,460,12189.63970195114
12377.684774719391,615,12992.684774719391
14152.790116749247,1020,15172.790116749247
14381.099515164362,1180,15561.099515164362
15339.547124127967,1260,16599.547124127967
17310.901840796643,1400,18710.901840796643
17238.878266998956,1530,18768.878266998956
17271.396510779352,1520,18791.396510779352
18143.837147565333,1500,19643.837147565333
18128.58364944251,1490,19618.58364944251
18105.73005487597,1270,19375.73005487597
18101.482037656813,660,18761.482037656813
18101.482037656813,625,18726.482037656813
17769.03983683507,750,18519.03983683507
17868.808785645677,785,18653.808785645677
19462.577917733677,785,20247.577917733677
19521.855389672543,775,20296.855389672543
18333.089184960445,805,19138.089184960445
16872.231531777736,730,17602.231531777736
15482.658354802215,620,16102.658354802215
13392.61850646941,570,13962.61850646941
11853.378579969138,560,12413.378579969138
11505.339472296671,545,12050.339472296671
11714.740888663702,460,12174.740888663702
11729.63970195114,460,12189.63970195114
12370.418861097442,615,12985.418861097442
14061.189170159252,1020,15081.189170159252
14642.306444611575,1180,15822.306444611575
15405.659967403053,1260,16665.65996740305
17356.697188588238,1400,18756.697188588238
17303.93525657334,1530,18833.93525657334
17336.027058470725,1520,18856.027058470725
18155.074301222754,1500,19655.074301222754
18166.27660145704,1490,19656.27660145704
18143.42300689049,1270,19413.42300689049
18201.97060714499,660,18861.97060714499
18143.363551051036,625,18768.363551051036
17933.894478039103,750,18683.894478039103
17856.9811739964,785,18641.9811739964
19901.05858312673,785,20686.05858312673
19643.81776821158,775,20418.81776821158
18333.089184960445,805,19138.089184960445
16881.421559376602,730,17611.421559376602
15458.47315445197,620,16078.47315445197
13455.621194280478,570,14025.621194280478
11878.887185297652,560,12438.887185297652
11534.719882894668,545,12079.719882894668
11694.631488618312,460,12154.631488618312
11732.88722090632,460,12192.88722090632
12535.777851836185,615,13150.777851836185
14339.153420427278,1020,15359.153420427278
14878.6587829643,1180,16058.6587829643
15642.012305755781,1260,16902.01230575578
17405.12909532956,1400,18805.12909532956
17368.56580426472,1530,18898.56580426472
17481.99319453961,1520,19001.99319453961
18148.165122637547,1500,19648.165122637547
18124.33563222336,1490,19614.33563222336
18133.975679020874,1270,19403.975679020874
18194.669840099912,660,18854.669840099912
18108.873013561755,625,18733.873013561755
17846.90238410772,750,18596.90238410772
17868.808785645677,785,18653.808785645677
18774.858373335883,785,19559.858373335883
19270.939445954835,775,20045.939445954835
18333.089184960445,805,19138.089184960445
16872.231531777736,730,17602.231531777736
15503.434070289803,620,16123.434070289803
13466.249438133802,570,14036.249438133802
12102.970093607903,560,12662.970093607903
11830.86326862709,545,12375.86326862709
11935.304626338495,460,12395.304626338495
12087.26247588371,460,12547.26247588371
13206.969697965542,615,13821.969697965542
14897.157749840939,1020,15917.157749840939
15259.71638354914,1180,16439.716383549137
16356.575136567835,1260,17616.575136567837
17220.45515757266,1400,18620.45515757266
17274.002316708662,1530,18804.002316708662
17072.341435578554,1520,18592.341435578554
17170.406667058505,1500,18670.406667058505
17137.007861793743,1490,18627.007861793743
17114.154267227193,1270,18384.154267227193
17068.97910534718,660,17728.97910534718
17111.200952167266,625,17736.200952167266
16944.935772427136,750,17694.935772427136
17327.912361485494,785,18112.912361485494
19947.196314545545,785,20732.196314545545
20112.204720851623,775,20887.204720851623
19048.511050142584,805,19853.511050142584
17677.84688031583,730,18407.84688031583
15747.23479018556,620,16367.23479018556
13742.042525160961,570,14312.042525160961
12068.447777997531,560,12628.447777997531
11796.340953016721,545,12341.340953016721
11935.967866478642,460,12395.967866478642
12082.842241750268,460,12542.842241750268
12745.211046324306,615,13360.211046324306
14217.36325880253,1020,15237.36325880253
14371.30467816412,1180,15551.30467816412
15758.497571359989,1260,17018.49757135999
17237.07819020436,1400,18637.07819020436
17200.881885183062,1530,18730.881885183062
16937.155258263683,1520,18457.155258263683
17219.229137159018,1500,18719.229137159018
17143.916015278264,1490,18633.916015278264
17121.062420711718,1270,18391.062420711718
17068.97910534718,660,17728.97910534718
17068.97910534718,625,17693.97910534718
16944.935772427136,750,17694.935772427136
17327.912361485494,785,18112.912361485494
19725.596200082975,785,20510.596200082975
19890.604606389054,775,20665.604606389054
18966.006846989545,805,19771.006846989545
17794.616098808485,730,18524.616098808485
15821.057415677165,620,16441.057415677165
13871.63370296277,570,14441.63370296277
11917.625740006082,560,12477.625740006082
11676.365219596097,545,12221.365219596097
11920.863007954462,460,12380.863007954462
11911.29881860729,460,12371.29881860729
12092.504840762746,615,12707.504840762746
13667.038983685652,1020,14687.038983685652
14353.956899351451,1180,15533.956899351451
15418.23487744826,1260,16678.23487744826
17176.1718332845,1400,18576.1718332845
17209.70800204042,1530,18739.70800204042
17222.95845343394,1520,18742.95845343394
18045.441833666326,1500,19545.441833666326
18117.346495785092,1490,19607.346495785092
18089.320243185768,1270,19359.320243185768
18143.42300689049,660,18803.42300689049
18143.42300689049,625,18768.42300689049
17423.218021934084,750,18173.218021934084
17460.62804616085,785,18245.62804616085
18710.23192604723,785,19495.23192604723
18752.843311125824,775,19527.843311125824
18211.49174226359,805,19016.49174226359
16966.80834564264,730,17696.80834564264
15327.416082677328,620,15947.416082677328
13283.08444857829,570,13853.08444857829
12137.438078882215,560,12697.438078882215
11789.688049601591,545,12334.688049601591
11849.891187454767,460,12309.891187454767
11816.858343132868,460,12276.858343132868
12092.504840762746,615,12707.504840762746
13801.459410792344,1020,14821.459410792344
14465.14546974057,1180,15645.14546974057
15433.397141610534,1260,16693.397141610534
17176.1718332845,1400,18576.1718332845
17074.97799452828,1530,18604.97799452828
17177.16208054166,1520,18697.16208054166
17261.965584520618,1500,18761.965584520618
18018.951181886085,1490,19508.951181886085
17996.09758731954,1270,19266.09758731954
18089.320243185768,660,18749.320243185768
18105.73005487597,625,18730.73005487597
17846.90238410772,750,18596.90238410772
17856.9811739964,785,18641.9811739964
19901.05858312673,785,20686.05858312673
19960.336055065593,775,20735.336055065593
18508.949307068153,805,19313.949307068153
16922.686987261965,730,17652.686987261965
15482.850048629434,620,16102.850048629434
13392.61850646941,570,13962.61850646941
11947.836482155122,560,12507.836482155122
11767.966166186094,545,12312.966166186094
11920.863007954462,460,12380.863007954462
11886.695377179476,460,12346.695377179476
12462.019807687439,615,13077.019807687439
14152.790116749247,1020,15172.790116749247
14602.989733119453,1180,15782.989733119453
15405.659967403053,1260,16665.65996740305
16717.772436572595,1400,18117.772436572595
17096.94590210705,1530,18626.94590210705
17177.16208054166,1520,18697.16208054166
17818.38408318186,1500,19318.38408318186
18117.346495785092,1490,19607.346495785092
18105.73005487597,1270,19375.73005487597
18105.73005487597,660,18765.73005487597
18105.73005487597,625,18730.73005487597
17251.16717395436,750,18001.16717395436
17362.714529581583,785,18147.714529581583
18693.565839186955,785,19478.565839186955
18711.7162718323,775,19486.7162718323
18211.49174226359,805,19016.49174226359
16966.80834564264,730,17696.80834564264
15327.416082677328,620,15947.416082677328
13325.257090565718,570,13895.257090565718
12076.47944182766,560,12636.47944182766
11741.634405011302,545,12286.634405011302
11796.6802613419,460,12256.6802613419
11696.543301387068,460,12156.543301387068
11860.377967414208,615,12475.377967414208
13466.56824444537,1020,14486.56824444537
13810.337807784399,1180,14990.337807784399
14966.776437442648,1260,16226.776437442648
16873.304812190003,1400,18273.304812190003
16904.33050937988,1530,18434.33050937988
17068.197978628792,1520,18588.197978628792
17983.23872438589,1500,19483.23872438589
18046.866723611936,1490,19536.866723611936
18024.013129045394,1270,19294.013129045394
18094.49290121855,660,18754.49290121855
18094.49290121855,625,18719.49290121855
17186.112234581342,750,17936.112234581342
17362.714529581583,785,18147.714529581583
18693.565839186955,785,19478.565839186955
18593.649275878393,775,19368.649275878393
18211.49174226359,805,19016.49174226359
16966.80834564264,730,17696.80834564264
