base_demand_MW,ev_demand_MW,total_demand_MW,h2_electrolyzer_MW
23941.953377010446,460,24401.953377010446,600
25043.401316834363,615,25658.401316834363,600
27804.513084384398,1020,28824.513084384398,600
28452.536588509214,1180,29632.536588509214,600
31106.266904572625,1260,32366.266904572625,600
34130.7710444023,1400,35530.7710444023,600
33936.20242267663,1530,35466.20242267663,600
33632.9005159825,1520,35152.9005159825,600
34095.42851499403,1500,35595.42851499403,600
33956.546907644406,1490,35446.546907644406,600
33901.05069258864,1270,35171.05069258864,600
33869.49167310554,660,34529.49167310554,600
33869.49167310554,625,34494.49167310554,600
33330.17912636916,750,34080.17912636916,600
34310.62985044787,785,35095.62985044787,600
39058.23250265027,785,39843.23250265027,600
39384.962130136395,775,40159.962130136395,600
37717.5506321397,805,38522.5506321397,600
35234.73997098966,730,35964.73997098966,600
31326.938497133935,620,31946.938497133935,600
27393.013754642536,570,27963.013754642536,600
23850.85482070606,560,24410.85482070606,600
23408.529222062105,545,23953.529222062105,600
23750.938900069636,460,24210.938900069636,600
23945.730797595603,460,24405.730797595603,600
25236.52067563805,615,25851.52067563805,600
28151.497886518177,1020,29171.497886518177,600
28973.524281380578,1180,30153.524281380578,600
31203.0650831248,1260,32463.0650831248,600
34130.7710444023,1400,35530.7710444023,600
33936.20242267663,1530,35466.20242267663,600
33632.9005159825,1520,35152.9005159825,600
34095.42851499403,1500,35595.42851499403,600
33946.30260797042,1490,35436.30260797042,600
33901.05069258864,1270,35171.05069258864,600
33797.92163020783,660,34457.92163020783,600
33797.92163020783,625,34422.92163020783,600
33552.30607119246,750,34302.30607119246,600
34310.62985044787,785,35095.62985044787,600
39497.01816496939,785,40282.01816496939,600
39823.74779245551,775,40598.74779245551,600
37717.5506321397,805,38522.5506321397,600
35134.834199253244,730,35864.834199253244,600
31221.901441550515,620,31841.901441550515,600
27210.3254352731,570,27780.3254352731,600
23470.62222212688,560,24030.62222212688,600
22942.855064046267,545,23487.855064046267,600
23437.829096402107,460,23897.829096402107,600
23418.891248976255,460,23878.891248976255,600
24675.779741412418,615,25290.779741412418,600
28023.637984583595,1020,29043.637984583595,600
28915.06864708076,1180,30095.06864708076,600
30359.123153572473,1260,31619.123153572473,600
34367.6260729257,1400,35767.6260729257,600
34134.33533808716,1530,35664.33533808716,600
34198.72401933508,1520,35718.72401933508,600
35731.39466118779,1500,37231.39466118779,600
35896.021998092576,1490,37386.021998092576,600
35850.77008271079,1270,37120.77008271079,600
35842.3586743793,660,36502.3586743793,600
35842.3586743793,625,36467.3586743793,600
35207.51656159248,750,35957.51656159248,600
35358.227726798264,785,36143.227726798264,600
39405.661826604664,785,40190.661826604664,600
39523.03588504492,775,40298.03588504492,600
36300.95904908548,805,37105.95904908548,600
33492.33825079058,730,34222.33825079058,600
30698.0192823952,620,31318.0192823952,600
26508.7076199551,570,27078.7076199551,600
23544.625971247926,560,24104.625971247926,600
22819.533750197887,545,23364.533750197887,600
23196.10868521206,460,23656.10868521206,600
23225.609507772344,460,23685.609507772344,600
24494.40265992476,615,25109.40265992476,600
27842.26090309594,1020,28862.26090309594,600
29152.948714505557,1180,30332.948714505557,600
30426.56868350457,1260,31686.56868350457,600
34334.71521996076,1400,35734.71521996076,600
34263.15329618305,1530,35793.15329618305,600
34326.69758894982,1520,35846.69758894982,600
35926.22512453381,1500,37426.22512453381,600
35896.021998092576,1490,37386.021998092576,600
35850.77008271079,1270,37120.77008271079,600
35842.3586743793,660,36502.3586743793,600
35842.3586743793,625,36467.3586743793,600
35207.51656159248,750,35957.51656159248,600
35358.227726798264,785,36143.227726798264,600
39759.85843708828,785,40544.85843708828,600
39523.03588504492,775,40298.03588504492,600
35896.41171585311,805,36701.41171585311,600
33508.2517260123,730,34238.2517260123,600
30782.011578909896,620,31402.011578909896,600
26518.438385288388,570,27088.438385288388,600
23470.62222212688,560,24030.62222212688,600
22781.47740492593,545,23326.47740492593,600
23196.10868521206,460,23656.10868521206,600
23225.609507772344,460,23685.609507772344,600
24508.7897405844,615,25123.7897405844,600
28023.637984583595,1020,29043.637984583595,600
28475.708557020847,1180,29655.708557020847,600
30373.51023423212,1260,31633.51023423212,600
34276.94768108189,1400,35676.94768108189,600
34134.33533808716,1530,35664.33533808716,600
34198.72401933508,1520,35718.72401933508,600
35926.22512453381,1500,37426.22512453381,600
35896.021998092576,1490,37386.021998092576,600
35850.77008271079,1270,37120.77008271079,600
35842.3586743793,660,36502.3586743793,600
35842.3586743793,625,36467.3586743793,600
35184.09695992051,750,35934.09695992051,600
35381.64732847025,785,36166.64732847025,600
38537.43560909917,785,39322.43560909917,600
38654.809667539426,775,39429.809667539426,600
36300.95904908548,805,37105.95904908548,600
33408.345954275894,730,34138.345954275894,600
30656.88173107904,620,31276.88173107904,600
26518.438385288388,570,27088.438385288388,600
23470.62222212688,560,24030.62222212688,600
22781.47740492593,545,23326.47740492593,600
23196.10868521206,460,23656.10868521206,600
23225.609507772344,460,23685.609507772344,600
24494.40265992476,615,25109.40265992476,600
27842.26090309594,1020,28862.26090309594,600
28992.91882930705,1180,30172.91882930705,600
30504.41886573086,1260,31764.41886573086,600
34367.6260729257,1400,35767.6260729257,600
34263.15329618305,1530,35793.15329618305,600
34326.69758894982,1520,35846.69758894982,600
35948.4755729242,1500,37448.4755729242,600
35970.65700879448,1490,37460.65700879448,600
35925.40509341269,1270,37195.40509341269,600
36041.33394849099,660,36701.33394849099,600
35925.28736617254,625,36550.28736617254,600
35510.52212040621,750,36260.52212040621,600
35358.227726798264,785,36143.227726798264,600
39405.661826604664,785,40190.661826604664,600
38896.304773149175,775,39671.304773149175,600
36300.95904908548,805,37105.95904908548,600
33426.542932000746,730,34156.542932000746,600
30608.99313147365,620,31228.99313147365,600
26643.188664258723,570,27213.188664258723,600
23521.13126771585,560,24081.13126771585,600
22839.652929585354,545,23384.652929585354,600
23156.290490897693,460,23616.290490897693,600
23232.03985082112,460,23692.03985082112,600
24821.826472171822,615,25436.826472171822,600
28392.65198908744,1020,29412.65198908744,600
29460.91505564605,1180,30640.91505564605,600
30972.415092069867,1260,32232.415092069867,600
34463.52505893663,1400,35863.52505893663,600
34391.12686579779,1530,35921.12686579779,600
34615.72202310445,1520,36135.72202310445,600
35934.79485570553,1500,37434.79485570553,600
35887.6105897611,1490,37377.6105897611,600
35906.69864090715,1270,37176.69864090715,600
36026.87785531125,660,36686.87785531125,600
35856.99338819929,625,36481.99338819929,600
35338.27092981102,750,36088.27092981102,600
35381.64732847025,785,36166.64732847025,600
37175.69680083985,785,37960.69680083985,600
38157.97635670105,775,38932.97635670105,600
36300.95904908548,805,37105.95904908548,600
33408.345954275894,730,34138.345954275894,600
30698.0192823952,620,31318.0192823952,600
26664.23342332746,570,27234.23342332746,600
23964.833057201682,560,24524.833057201682,600
23426.04013414601,545,23971.04013414601,600
23632.842239948382,460,24092.842239948382,600
23933.730738219216,460,24393.730738219216,600
26150.83913744646,615,26765.83913744646,600
29497.544465576066,1020,30517.544465576066,600
30215.43908673628,1180,31395.43908673628,600
32387.305719481767,1260,33647.30571948177,600
34097.85613187736,1400,35497.85613187736,600
34203.88372010213,1530,35733.88372010213,600
33804.57930861691,1520,35324.57930861691,600
33998.75618280204,1500,35498.75618280204,600
33932.62392053175,1490,35422.62392053175,600
33887.372005149955,1270,35157.372005149955,600
33797.92163020783,660,34457.92163020783,600
33881.52420896198,625,34506.52420896198,600
33552.30607119246,750,34302.30607119246,600
34310.62985044787,785,35095.62985044787,600
39497.01816496939,785,40282.01816496939,600
39823.74779245551,775,40598.74779245551,600
37717.5506321397,805,38522.5506321397,600
35003.52773087396,730,35733.52773087396,600
31180.76389023434,620,31800.76389023434,600
27210.3254352731,570,27780.3254352731,600
23896.476156048346,560,24456.476156048346,600
23357.683232992684,545,23902.683232992684,600
23634.155507610172,460,24094.155507610172,600
23924.978326847267,460,24384.978326847267,600
25236.52067563805,615,25851.52067563805,600
28151.497886518177,1020,29171.497886518177,600
28456.31400909437,1180,29636.31400909437,600
31203.0650831248,1260,32463.0650831248,600
34130.7710444023,1400,35530.7710444023,600
34059.099512504436,1530,35589.099512504436,600
33536.90004097142,1520,35056.90004097142,600
34095.42851499403,1500,35595.42851499403,600
33946.30260797042,1490,35436.30260797042,600
33901.05069258864,1270,35171.05069258864,600
33797.92163020783,660,34457.92163020783,600
33797.92163020783,625,34422.92163020783,600
33552.30607119246,750,34302.30607119246,600
34310.62985044787,785,35095.62985044787,600
39058.23250265027,785,39843.23250265027,600
39384.962130136395,775,40159.962130136395,600
37554.18581839664,805,38359.18581839664,600
35234.73997098966,730,35964.73997098966,600
31326.938497133935,620,31946.938497133935,600
27466.926163663455,570,28036.926163663455,600
23597.836654020586,560,24157.836654020586,600
23120.12184102831,545,23665.12184102831,600
23604.246699269333,460,24064.246699269333,600
23585.308851843478,460,24045.308851843478,600
23944.111033153382,615,24559.111033153382,600
27061.81252181031,1020,28081.81252181031,600
28421.96404210747,1180,29601.96404210747,600
30529.318177024856,1260,31789.318177024856,600
34010.17166553763,1400,35410.17166553763,600
34076.57591832831,1530,35606.57591832831,600
34102.81285464412,1520,35622.81285464412,600
35731.39466118779,1500,37231.39466118779,600
35873.77154970221,1490,37363.77154970221,600
35818.27736442643,1270,37088.27736442643,600
35925.40509341269,660,36585.40509341269,600
35925.40509341269,625,36550.40509341269,600
34499.342556865544,750,35249.342556865544,600
34573.41734828669,785,35358.41734828669,600
37047.73135034513,785,37832.73135034513,600
37132.105245500345,775,37907.105245500345,600
36060.18654515673,805,36865.18654515673,600
33595.6154871116,730,34325.6154871116,600
30349.48981767931,620,30969.48981767931,600
26301.55233243225,570,26871.55233243225,600
24033.08238001487,560,24593.08238001487,600
23344.509960774685,545,23889.509960774685,600
23463.716910557454,460,23923.716910557454,600
23398.309279748148,460,23858.309279748148,600
23944.111033153382,615,24559.111033153382,600
27327.975543793727,1020,28347.975543793727,600
28642.126159888077,1180,29822.126159888077,600
30559.340653045856,1260,31819.340653045856,600
34010.17166553763,1400,35410.17166553763,600
33809.799902784034,1530,35339.799902784034,600
34012.132433020306,1520,35532.132433020306,600
34180.050043309595,1500,35680.050043309595,600
35678.94108635617,1490,37168.94108635617,600
35633.68917097438,1270,36903.68917097438,600
35818.27736442643,660,36478.27736442643,600
35850.77008271079,625,36475.77008271079,600
35338.27092981102,750,36088.27092981102,600
35358.227726798264,785,36143.227726798264,600
39405.661826604664,785,40190.661826604664,600
39523.03588504492,775,40298.03588504492,600
36649.17592768093,805,37454.17592768093,600
33508.2517260123,730,34238.2517260123,600
30657.261299939553,620,31277.261299939553,600
26518.438385288388,570,27088.438385288388,600
23657.656300482264,560,24217.656300482264,600
23301.498922515966,545,23846.498922515966,600
23604.246699269333,460,24064.246699269333,600
23536.592101996957,460,23996.592101996957,600
24675.779741412418,615,25290.779741412418,600
28023.637984583595,1020,29043.637984583595,600
28915.06864708076,1180,30095.06864708076,600
30504.41886573086,1260,31764.41886573086,600
33102.5047927983,1400,34502.5047927983,600
33853.298088243435,1530,35383.298088243435,600
34012.132433020306,1520,35532.132433020306,600
35281.80245013392,1500,36781.80245013392,600
35873.77154970221,1490,37363.77154970221,600
35850.77008271079,1270,37120.77008271079,600
35850.77008271079,660,36510.77008271079,600
35850.77008271079,625,36475.77008271079,600
34158.668340760385,750,34908.668340760385,600
34379.54088154197,785,35164.54088154197,600
37014.73118706007,785,37799.73118706007,600
37050.67047178915,775,37825.67047178915,600
36060.18654515673,805,36865.18654515673,600
33595.6154871116,730,34325.6154871116,600
30349.48981767931,620,30969.48981767931,600
26385.05748174627,570,26955.05748174627,600
23912.379482370063,560,24472.379482370063,600
23249.35996358477,545,23794.35996358477,600
23358.355090173594,460,23818.355090173594,600
23160.076030602868,460,23620.076030602868,600
23484.481559985812,615,24099.481559985812,600
26664.864684908312,1020,27684.864684908312,600
27345.55546839773,1180,28525.55546839773,600
29635.3949446843,1260,30895.3949446843,600
33410.471133938794,1400,34810.471133938794,600
33471.90445550268,1530,35001.90445550268,600
33796.374937845714,1520,35316.374937845714,600
35608.22761061963,1500,37108.22761061963,600
35734.21605539165,1490,37224.21605539165,600
35688.964140009855,1270,36958.964140009855,600
35828.51963432041,660,36488.51963432041,600
35828.51963432041,625,36453.51963432041,600
34029.8544422245,750,34779.8544422245,600
34379.54088154197,785,35164.54088154197,600
37014.73118706007,785,37799.73118706007,600
36816.888530189935,775,37591.888530189935,600
36060.18654515673,805,36865.18654515673,600
33595.6154871116,730,34325.6154871116,600
30349.48981767931,620,30969.48981767931,600
26349.22983491735,570,26919.22983491735,600
23912.379482370063,560,24472.379482370063,600
23217.69742532154,545,23762.69742532154,600
23358.556038393875,460,23818.556038393875,600
23202.587742980915,460,23662.587742980915,600
23506.240801615524,615,24121.240801615524,600
26686.623926538028,1020,27706.623926538028,600
27399.543556911452,1180,28579.543556911452,600
29635.3949446843,1260,30895.3949446843,600
33410.471133938794,1400,34810.471133938794,600
33471.90445550268,1530,35001.90445550268,600
33796.374937845714,1520,35316.374937845714,600
35281.80245013392,1500,36781.80245013392,600
35734.21605539165,1490,37224.21605539165,600
35688.964140009855,1270,36958.964140009855,600
35633.68917097438,660,36293.68917097438,600
35633.68917097438,625,36258.68917097438,600
34062.76123562944,750,34812.76123562944,600
34331.021020355714,785,35116.021020355714,600
36445.71483976313,785,37230.71483976313,600
36563.088898203394,775,37338.088898203394,600
36060.18654515673,805,36865.18654515673,600
33595.6154871116,730,34325.6154871116,600
30349.48981767931,620,30969.48981767931,600
26472.319753845422,570,27042.319753845422,600
23958.108396052496,560,24518.108396052496,600
23521.535193936397,545,24066.535193936397,600
23600.51190406423,460,24060.51190406423,600
23818.23422628152,460,24278.23422628152,600
23597.347477039915,615,24212.347477039915,600
26505.27323219041,1020,27525.27323219041,600
27009.172207218442,1180,28189.172207218442,600
30150.871784848125,1260,31410.871784848125,600
32882.46446181786,1400,34282.46446181786,600
33882.76643432367,1530,35412.76643432367,600
33659.799160579234,1520,35179.799160579234,600
33812.67407126797,1500,35312.67407126797,600
34042.97696994243,1490,35532.97696994243,600
33997.725054560644,1270,35267.725054560644,600
33979.842692736216,660,34639.842692736216,600
33979.842692736216,625,34604.842692736216,600
33362.89715023383,750,34112.89715023383,600
34031.238752186386,785,34816.238752186386,600
38392.52555514131,785,39177.52555514131,600
38723.43652943314,775,39498.43652943314,600
37713.0079844935,805,38518.0079844935,600
35183.7965524801,730,35913.7965524801,600
31466.74974372483,620,32086.74974372483,600
27730.884844563865,570,28300.884844563865,600
23846.67956324036,560,24406.67956324036,600
23418.073247635137,545,23963.073247635137,600
23512.301724703797,460,23972.301724703797,600
23357.047911851816,460,23817.047911851816,600
23577.908273953373,615,24192.908273953373,600
26485.83402910387,1020,27505.83402910387,600
27518.10503665333,1180,28698.10503665333,600
30963.60178729783,1260,32223.60178729783,600
33884.90582244659,1400,35284.90582244659,600
33936.805267337455,1530,35466.805267337455,600
33543.549600260514,1520,35063.549600260514,600
33812.67407126797,1500,35312.67407126797,600
34042.97696994243,1490,35532.97696994243,600
33997.725054560644,1270,35267.725054560644,600
33979.842692736216,660,34639.842692736216,600
33893.414660218215,625,34518.414660218215,600
33395.80800319878,750,34145.80800319878,600
34154.14193135421,785,34939.14193135421,600
38392.52555514131,785,39177.52555514131,600
38723.43652943314,775,39498.43652943314,600
37713.0079844935,805,38518.0079844935,600
35249.695390050074,730,35979.695390050074,600
31466.74974372483,620,32086.74974372483,600
27730.884844563865,570,28300.884844563865,600
24033.08238001487,560,24593.08238001487,600
23249.35996358477,545,23794.35996358477,600
23358.355090173594,460,23818.355090173594,600
23160.076030602868,460,23620.076030602868,600
23506.240801615524,615,24121.240801615524,600
26686.623926538028,1020,27706.623926538028,600
27345.55546839773,1180,28525.55546839773,600
29602.159326918907,1260,30862.159326918907,600
32116.772581152378,1400,33516.77258115238,600
34391.12686579779,1530,35921.12686579779,600
35323.89602783139,1520,36843.89602783139,600
35786.66963022327,1500,37286.66963022327,600
35873.77154970221,1490,37363.77154970221,600
35828.51963432041,1270,37098.51963432041,600
35828.51963432041,660,36488.51963432041,600
35828.51963432041,625,36453.51963432041,600
34158.668340760385,750,34908.668340760385,600
34337.467601644516,785,35122.467601644516,600
36264.19567367528,785,37049.19567367528,600
36433.207335386054,775,37208.207335386054,600
36150.438683199965,805,36955.438683199965,600
33595.6154871116,730,34325.6154871116,600
30349.48981767931,620,30969.48981767931,600
26210.666903028152,570,26780.666903028152,600
23657.656300482264,560,24217.656300482264,600
23134.508921687957,545,23679.508921687957,600
23584.419808202267,460,24044.419808202267,600
23499.372026086145,460,23959.372026086145,600
23544.60364366791,615,24159.60364366791,600
26724.98676859041,1020,27744.98676859041,600
27695.260175735224,1180,28875.260175735224,600
30029.80961614283,1260,31289.80961614283,600
32864.6247253735,1400,34264.6247253735,600
35132.804419250475,1530,36662.804419250475,600
35323.89602783139,1520,36843.89602783139,600
35731.39466118779,1500,37231.39466118779,600
35896.021998092576,1490,37386.021998092576,600
35850.77008271079,1270,37120.77008271079,600
35842.3586743793,660,36502.3586743793,600
35842.3586743793,625,36467.3586743793,600
35338.27092981102,750,36088.27092981102,600
35358.227726798264,785,36143.227726798264,600
37014.73118706007,785,37799.73118706007,600
37132.105245500345,775,37907.105245500345,600
36300.95904908548,805,37105.95904908548,600
33362.456687973245,730,34092.456687973245,600
30380.728131921976,620,31000.728131921976,600
26241.90521727081,570,26811.90521727081,600
23643.269219822614,560,24203.269219822614,600
23120.12184102831,545,23665.12184102831,600
23619.206177889762,460,24079.206177889762,600
23600.2683304639,460,24060.2683304639,600
23544.60364366791,615,24159.60364366791,600
26714.876434396603,1020,27734.876434396603,600
27399.543556911452,1180,28579.543556911452,600
30029.80961614283,1260,31289.80961614283,600
34081.07391081444,1400,35481.07391081444,600
34076.57591832831,1530,35606.57591832831,600
34069.89388255918,1520,35589.89388255918,600
35731.39466118779,1500,37231.39466118779,600
35882.341280873894,1490,37372.341280873894,600
35837.5846318128,1270,37107.5846318128,600
35842.3586743793,660,36502.3586743793,600
35823.09606215301,625,36448.09606215301,600
34499.342556865544,750,35249.342556865544,600
35126.114264361335,785,35911.114264361335,600
38040.6022982608,785,38825.6022982608,600
37165.10540878539,775,37940.10540878539,600
36060.18654515673,805,36865.18654515673,600
33595.6154871116,730,34325.6154871116,600
30349.48981767931,620,30969.48981767931,600
26404.22266453243,570,26974.22266453243,600
23912.379482370063,560,24472.379482370063,600
23223.807063129883,545,23768.807063129883,600
23463.716910557454,460,23923.716910557454,600
23519.012177392957,460,23979.012177392957,600
23484.481559985812,615,24099.481559985812,600
26664.864684908312,1020,27684.864684908312,600
27373.80797625631,1180,28553.80797625631,600
29623.91856854861,1260,30883.91856854861,600
33902.76382691098,1400,35302.76382691098,600
33809.799902784034,1530,35339.799902784034,600
33811.17203406591,1520,35331.17203406591,600
35731.39466118779,1500,37231.39466118779,600
35873.77154970221,1490,37363.77154970221,600
35828.51963432041,1270,37098.51963432041,600
35850.77008271079,660,36510.77008271079,600
35837.08936549212,625,36462.08936549212,600
34158.668340760385,750,34908.668340760385,600
34445.44783823196,785,35230.44783823196,600
37047.73135034513,785,37832.73135034513,600
36816.888530189935,775,37591.888530189935,600
36060.18654515673,805,36865.18654515673,600
33610.00256777123,730,34340.00256777123,600
30534.64431975213,620,31154.64431975213,600
26356.758288947625,570,26926.758288947625,600
24033.08238001487,560,24593.08238001487,600
23344.509960774685,545,23889.509960774685,600
23540.75924034265,460,24000.75924034265,600
23407.556957440775,460,23867.556957440775,600
23544.60364366791,615,24159.60364366791,600
26768.32054186958,1020,27788.32054186958,600
27399.543556911452,1180,28579.543556911452,600
29635.3949446843,1260,30895.3949446843,600
33878.46127093779,1400,35278.46127093779,600
33809.799902784034,1530,35339.799902784034,600
33745.36250681606,1520,35265.36250681606,600
35786.66963022327,1500,37286.66963022327,600
35678.94108635617,1490,37168.94108635617,600
35633.68917097438,1270,36903.68917097438,600
35828.51963432041,660,36488.51963432041,600
35828.51963432041,625,36453.51963432041,600
34062.76123562944,750,34812.76123562944,600
34337.467601644516,785,35122.467601644516,600
36300.05782676426,785,37085.05782676426,600
36563.088898203394,775,37338.088898203394,600
36150.438683199965,805,36955.438683199965,600
33780.76998918441,730,34510.76998918441,600
30534.64431975213,620,31154.64431975213,600
26404.22266453243,570,26974.22266453243,600
23125.888446016183,560,23685.888446016183,600
22866.969708862656,545,23411.969708862656,600
23143.212618339836,460,23603.212618339836,600
23219.73938400433,460,23679.73938400433,600
24311.15209149455,615,24926.15209149455,600
27018.41988491106,1020,28038.41988491106,600
27787.15440580069,1180,28967.15440580069,600
30537.68290041628,1260,31797.68290041628,600
33340.27119254295,1400,34740.27119254295,600
33451.27783111451,1530,34981.27783111451,600
32796.90111558103,1520,34316.90111558103,600
33290.34063425477,1500,34790.34063425477,600
33520.637443589214,1490,35010.637443589214,600
33475.38552820742,1270,34745.38552820742,600
33527.01095279792,660,34187.01095279792,600
33620.640644765765,625,34245.640644765765,600
33065.62774970794,750,33815.62774970794,600
33965.5510117367,785,34750.5510117367,600
38352.34403020645,785,39137.34403020645,600
38760.93062564433,775,39535.93062564433,600
38275.801026301946,805,39080.801026301946,600
36091.42891895939,730,36821.42891895939,600
31951.88340262723,620,32571.88340262723,600
27167.14795505413,570,27737.14795505413,600
23072.422010963182,560,23632.422010963182,600
22845.165812072883,545,23390.165812072883,600
22578.89318196931,460,23038.89318196931,600
22562.2611646266,460,23022.2611646266,600
22794.76637460407,615,23409.76637460407,600
25648.848155621043,1020,26668.848155621043,600
26105.432958784462,1180,27285.432958784462,600
29298.02724020365,1260,30558.02724020365,600
32217.082279109334,1400,33617.08227910934,600
33216.71036465424,1530,34746.71036465424,600
32851.96092793621,1520,34371.96092793621,600
32475.938093082787,1500,33975.93809308279,600
33237.88908920315,1490,34727.88908920315,600
33475.38552820742,1270,34745.38552820742,600
33527.01095279792,660,34187.01095279792,600
33620.640644765765,625,34245.640644765765,600
33065.62774970794,750,33815.62774970794,600
33965.5510117367,785,34750.5510117367,600
38352.34403020645,785,39137.34403020645,600
38759.99692684306,775,39534.99692684306,600
38275.801026301946,805,39080.801026301946,600
35995.119917387885,730,36725.119917387885,600
31816.200728561973,620,32436.200728561973,600
27167.14795505413,570,27737.14795505413,600
23914.453917532894,560,24474.453917532894,600
23354.429495648237,545,23899.429495648237,600
23639.36392309728,460,24099.36392309728,600
23380.000664123152,460,23840.000664123152,600
23645.747581206,615,24260.747581206,600
26834.28027283964,1020,27854.28027283964,600
27628.573783524167,1180,28808.573783524167,600
29930.409259627108,1260,31190.409259627108,600
33152.51857206658,1400,34552.51857206658,600
33623.26718008935,1530,35153.26718008935,600
33736.163543843504,1520,35256.163543843504,600
35415.7435729568,1500,36915.7435729568,600
35494.04436634371,1490,36984.04436634371,600
35799.489720720776,1270,37069.489720720776,600
35744.21475168529,660,36404.21475168529,600
35784.940257660906,625,36409.940257660906,600
34122.65192439122,750,34872.65192439122,600
34557.67437458519,785,35342.67437458519,600
36397.39389701715,785,37182.39389701715,600
36638.34502158616,775,37413.34502158616,600
36629.26378585376,805,37434.26378585376,600
34809.3995714089,730,35539.3995714089,600
31627.274895244016,620,32247.274895244016,600
27019.14248659205,570,27589.14248659205,600
23923.299698784976,560,24483.299698784976,600
23342.91861325252,545,23887.91861325252,600
23609.455114756453,460,24069.455114756453,600
23350.09185578231,460,23810.09185578231,600
23645.747581206,615,24260.747581206,600
26826.130706128504,1020,27846.130706128504,600
27587.188599047666,1180,28767.188599047666,600
29897.173641861722,1260,31157.173641861722,600
33036.372530527995,1400,34436.372530527995,600
33556.631532378364,1530,35086.631532378364,600
33736.163543843504,1520,35256.163543843504,600
33864.38880617857,1500,35364.38880617857,600
35789.466667067085,1490,37279.466667067085,600
35744.21475168529,1270,37014.21475168529,600
35744.21475168529,660,36404.21475168529,600
35784.940257660906,625,36409.940257660906,600
33921.681376536806,750,34671.681376536806,600
34382.492181666,785,35167.492181666,600
36397.39389701715,785,37182.39389701715,600
36613.22446427184,775,37388.22446427184,600
36629.26378585376,805,37434.26378585376,600
34688.6966737641,730,35418.6966737641,600
31506.571997599203,620,32126.571997599203,600
27019.14248659205,570,27589.14248659205,600
23914.654865753168,560,24474.654865753168,600
23356.03302185042,545,23901.03302185042,600
23617.604681467572,460,24077.604681467572,600
23358.24142249344,460,23818.24142249344,600
23645.747581206,615,24260.747581206,600
26826.130706128504,1020,27846.130706128504,600
27595.338165758792,1180,28775.338165758792,600
29897.173641861722,1260,31157.173641861722,600
33036.372530527995,1400,34436.372530527995,600
33701.11736231564,1530,35231.11736231564,600
33736.163543843504,1520,35256.163543843504,600
35415.7435729568,1500,36915.7435729568,600
35494.04436634371,1490,36984.04436634371,600
35448.792450961926,1270,36718.792450961926,600
35744.21475168529,660,36404.21475168529,600
35784.940257660906,625,36409.940257660906,600
34122.65192439122,750,34872.65192439122,600
34453.40051628282,785,35238.40051628282,600
36397.39389701715,785,37182.39389701715,600
36638.34502158616,775,37413.34502158616,600
36828.37302544561,805,37633.37302544561,600
34809.3995714089,730,35539.3995714089,600
31627.274895244016,620,32247.274895244016,600
27019.14248659205,570,27589.14248659205,600
23974.64501373508,560,24534.64501373508,600
23421.115887859287,545,23966.115887859287,600
23625.965345298988,460,24085.965345298988,600
23366.602086324856,460,23826.602086324856,600
23757.353004878387,615,24372.353004878387,600
26884.29202232792,1020,27904.29202232792,600
27671.08549590221,1180,28851.08549590221,600
29972.920972005155,1260,31232.920972005155,600
33036.372530527995,1400,34436.372530527995,600
33556.631532378364,1530,35086.631532378364,600
33840.85553682645,1520,35360.85553682645,600
33717.495657158004,1500,35217.495657158004,600
35339.8703964532,1490,36829.8703964532,600
35294.61848107141,1270,36564.61848107141,600
35448.792450961926,660,36108.792450961926,600
35489.51795693753,625,36114.51795693753,600
33880.28604316029,750,34630.28604316029,600
34435.668358178606,785,35220.668358178606,600
36112.07178158757,785,36897.07178158757,600
36281.08344329833,775,37056.08344329833,600
36914.455995363154,805,37719.455995363154,600
34688.6966737641,730,35418.6966737641,600
31506.571997599203,620,32126.571997599203,600
27019.14248659205,570,27589.14248659205,600
23914.654865753168,560,24474.654865753168,600
23356.03302185042,545,23901.03302185042,600
23617.604681467572,460,24077.604681467572,600
23350.09185578231,460,23810.09185578231,600
23645.747581206,615,24260.747581206,600
26826.130706128504,1020,27846.130706128504,600
27587.188599047666,1180,28767.188599047666,600
29889.024075150595,1260,31149.024075150595,600
33207.13995194116,1400,34607.13995194116,600
33755.73874219023,1530,35285.73874219023,600
33840.85553682645,1520,35360.85553682645,600
34484.5860562454,1500,35984.5860562454,600
35363.28999812518,1490,36853.28999812518,600
35318.0380827434,1270,36588.0380827434,600
35799.489720720776,660,36459.489720720776,600
35840.215226696375,625,36465.215226696375,600
33969.67146514233,750,34719.67146514233,600
34435.668358178606,785,35220.668358178606,600
36112.07178158757,785,36897.07178158757,600
36193.70141417903,775,36968.70141417903,600
36914.455995363154,805,37719.455995363154,600
34688.6966737641,730,35418.6966737641,600
31506.571997599203,620,32126.571997599203,600
27019.14248659205,570,27589.14248659205,600
22680.713036248337,560,23240.713036248337,600
22440.632687300535,545,22985.632687300535,600
22562.005412346258,460,23022.005412346258,600
22511.36849061711,460,22971.36849061711,600
22794.76637460407,615,23409.76637460407,600
25648.848155621043,1020,26668.848155621043,600
26105.432958784462,1180,27285.432958784462,600
29247.134566194163,1260,30507.134566194163,600
31782.94075343656,1400,33182.94075343656,600
33035.72300092711,1530,34565.72300092711,600
32815.45736436635,1520,34335.45736436635,600
32564.747057544042,1500,34064.74705754404,600
32994.993435391494,1490,34484.993435391494,600
32949.74152000971,1270,34219.74152000971,600
33244.26259841185,660,33904.26259841185,600
33337.89229037969,625,33962.89229037969,600
