base_demand_MW,morphed_base_demand_MW,ev_demand_MW,total_demand_MW
17399.604755124747,64592.38232861021,1860.0,66452.38232861021
15400.889166132369,61452.634771220946,1710.0,63162.634771220946
13547.170938910378,58540.66104766461,1680.0,60220.66104766461
13056.39485345588,57769.70943052751,1635.0,59404.70943052751
13295.353515150975,58145.08543625147,1380.0,59525.08543625147
13417.208525089127,58336.505352079424,1380.0,59716.505352079424
14395.208576973975,59872.82862435653,1845.0,61717.82862435653
16504.027316142012,63185.53530545944,3060.0,66245.53530545943
16711.048825532693,63510.741794074514,3540.0,67050.7417940745
17727.201098053032,65106.99772621027,3780.0,68886.99772621028
19538.264257994673,67951.96534642637,4200.0,72151.96534642637
20325.966030939493,69189.35236195542,4590.0,73779.35236195542
20505.972740383375,69472.1217711714,4560.0,74032.1217711714
20612.194322755044,69638.98340752936,4500.0,74138.98340752936
21050.304201882318,70327.20259710973,4470.0,74797.20259710973
21219.526878602042,70593.03155687358,3810.0,74403.03155687358
21219.526878602042,70593.03155687358,1980.0,72573.03155687358
21082.811334774684,70378.26748681122,1875.0,72253.26748681122
20457.355676152998,69395.75007051251,2250.0,71645.75007051251
20528.728645376967,69507.86862655857,2355.0,71862.86862655857
23452.36427402011,74100.55698816598,2355.0,76455.55698816598
23204.005492468426,73710.41449764476,2325.0,76035.41449764476
22589.942605838824,72745.79378872704,2415.0,75160.79378872704
19808.94803921546,68377.17779065476,2190.0,70567.17779065476
17620.78686224264,64939.83345391599,1860.0,66799.83345391598
15333.740893026335,61347.15271683127,1710.0,63057.15271683127
13547.170938910378,58540.66104766461,1680.0,60220.66104766461
13056.39485345588,57769.70943052751,1635.0,59404.70943052751
13295.353515150975,58145.08543625147,1380.0,59525.08543625147
13382.54002580723,58282.045209506796,1380.0,59662.045209506796
14351.306392167176,59803.863445783696,1845.0,61648.863445783696
16498.835932946895,63177.38025188598,3060.0,66237.38025188597
16678.610090310885,63459.784349084155,3540.0,66999.78434908416
17550.545874466345,64829.49310783883,3780.0,68609.49310783883
19192.84462208097,67409.35164785554,4200.0,71609.35164785554
20361.222750188168,69244.73652904366,4590.0,73834.73652904366
20505.972740383375,69472.1217711714,4560.0,74032.1217711714
20457.53579001879,69396.03300825176,4500.0,73896.03300825176
21018.41720786965,70277.11187278901,4470.0,74747.11187278901
20993.002913413817,70237.1889996299,3810.0,74047.1889996299
21219.526878602042,70593.03155687358,1980.0,72573.03155687358
21391.070516275933,70862.50647383452,1875.0,72737.50647383452
20475.161869720767,69423.7215103055,2250.0,71673.7215103055
20568.46313212463,69570.28684073429,2355.0,71925.28684073429
23138.086097510026,73606.86286656473,2355.0,75961.86286656473
23204.005492468426,73710.41449764476,2325.0,76035.41449764476
22589.942605838824,72745.79378872704,2415.0,75160.79378872704
19822.098631340807,68397.83582711135,2190.0,70587.83582711135
17620.78686224264,64939.83345391599,1860.0,66799.83345391598
15333.740893026335,61347.15271683127,1710.0,63057.15271683127
13547.170938910378,58540.66104766461,1680.0,60220.66104766461
13056.39485345588,57769.70943052751,1635.0,59404.70943052751
13265.874119141838,58098.776765761904,1380.0,59478.776765761904
13382.54002580723,58282.045209506796,1380.0,59662.045209506796
14390.019473701213,59864.67715227345,1845.0,61709.67715227345
16498.835932946895,63177.38025188598,3060.0,66237.38025188597
16678.610090310885,63459.784349084155,3540.0,66999.78434908416
17550.545874466345,64829.49310783883,3780.0,68609.49310783883
19538.264257994673,67951.96534642637,4200.0,72151.96534642637
20313.469776529124,69169.72221323515,4590.0,73759.72221323515
20480.14805990422,69431.55422974561,4560.0,73991.55422974561
20477.346035333823,69427.15257808038,4500.0,73927.15257808038
20760.67198599549,69872.22438641275,4470.0,74342.22438641275
20993.002913413817,70237.1889996299,3810.0,74047.1889996299
21024.88990742648,70287.27972395063,1980.0,72267.27972395063
21082.811334774684,70378.26748681122,1875.0,72253.26748681122
20457.355676152998,69395.75007051251,2250.0,71645.75007051251
20516.2323909666,69488.2384778383,2355.0,71843.2384778383
23452.36427402011,74100.55698816598,2355.0,76455.55698816598
23518.28366897851,74204.10861924598,2325.0,76529.10861924598
22641.477970679553,72826.74979706008,2415.0,75241.74979706008
19808.94803921546,68377.17779065476,2190.0,70567.17779065476
17620.78686224264,64939.83345391599,1860.0,66799.83345391598
15309.427801066438,61308.95970352108,1710.0,63018.95970352108
13547.170938910378,58540.66104766461,1680.0,60220.66104766461
13056.39485345588,57769.70943052751,1635.0,59404.70943052751
13260.685015869078,58090.62529367883,1380.0,59470.62529367883
13382.54002580723,58282.045209506796,1380.0,59662.045209506796
14390.019473701213,59864.67715227345,1845.0,61709.67715227345
16498.835932946895,63177.38025188598,3060.0,66237.38025188597
16711.048825532693,63510.741794074514,3540.0,67050.7417940745
17824.371388687945,65259.64084579767,3780.0,69039.64084579766
19833.600839605773,68415.90444603014,4200.0,72615.90444603014
20177.707240244825,68956.45520614763,4590.0,73546.45520614763
20333.220743863014,69200.74866431413,4560.0,73760.74866431413
20477.346035333823,69427.15257808038,4500.0,73927.15257808038
20760.67198599549,69872.22438641275,4470.0,74342.22438641275
20935.35963659255,70146.63817859451,3810.0,73956.63817859451
21024.88990742648,70287.27972395063,1980.0,72267.27972395063
21082.811334774684,70378.26748681122,1875.0,72253.26748681122
20457.355676152998,69395.75007051251,2250.0,71645.75007051251
20516.2323909666,69488.2384778383,2355.0,71843.2384778383
23138.086097510026,73606.86286656473,2355.0,75961.86286656473
23204.005492468426,73710.41449764476,2325.0,76035.41449764476
22146.00980502499,72048.42747274063,2415.0,74463.42747274063
19650.055690671852,68127.57656375928,2190.0,70317.57656375928
17795.41067501385,65214.14696436738,1860.0,67074.14696436738
15158.645136328292,61072.0978378732,1710.0,62782.0978378732
13404.574335376472,58316.658523191734,1680.0,59996.658523191734
12962.99555439089,57622.99009601278,1635.0,59257.99009601278
13272.554291632696,58109.27053254725,1380.0,59489.27053254725
13328.129678880858,58196.57294181666,1380.0,59576.57294181666
13888.229083365035,59076.42335515684,1845.0,60921.42335515684
16010.869851791022,62410.8428216304,3060.0,65470.8428216304
16717.380169903718,63520.68759283317,3540.0,67060.68759283317
17424.37269159382,64631.289849249275,3780.0,68411.28984924927
19538.264257994673,67951.96534642637,4200.0,72151.96534642637
20166.540180565575,68938.9130663133,4590.0,73528.9130663133
20333.220743863014,69200.74866431413,4560.0,73760.74866431413
20532.978420640775,69514.54452460904,4500.0,74014.54452460904
20567.225134287582,69568.34209146316,4470.0,74038.34209146316
20586.780028299214,69599.06053437028,3810.0,73409.06053437028
20993.002913413817,70237.1889996299,1980.0,72217.1889996299
20856.28736958645,70022.42492956753,1875.0,71897.42492956753
20297.932105701417,69145.31435636072,2250.0,71395.31435636072
20369.305074925396,69257.43291240679,2355.0,71612.43291240679
23140.311301725407,73610.35840116626,2355.0,75965.35840116626
23152.474687472408,73629.46565229245,2325.0,75954.46565229245
22132.85921289965,72027.76943628404,2415.0,74442.76943628404
19670.75282578175,68160.08933334197,2190.0,70350.08933334197
17816.1100900461,65246.663315440455,1860.0,67106.66331544046
15190.136563812917,61121.567173614654,1710.0,62831.567173614654
13855.723090433847,59025.36025620053,1680.0,60705.36025620053
13583.899348037152,58598.35706678693,1635.0,60233.35706678693
13713.161825696396,58801.4132448284,1380.0,60181.4132448284
13825.812789100217,58978.374684030976,1380.0,60358.374684030976
14779.005005874824,60475.727759587506,1845.0,62320.727759587506
16619.88271041132,63367.53052937761,3060.0,66427.5305293776
17132.20292212942,64172.325439770044,3540.0,67712.32543977004
18398.580092646407,66161.65531229519,3780.0,69941.65531229519
20925.19346282575,70130.6683130328,4200.0,74330.6683130328
21905.77438681287,71671.04583240923,4590.0,76261.04583240923
21718.02962090689,71376.12084487604,4560.0,75936.12084487604
21763.931297616236,71448.22699050375,4500.0,75948.22699050375
21926.325606892242,71703.3293866082,4470.0,76173.3293866082
21900.911312436412,71663.4065134491,3810.0,75473.4065134491
21922.75524848928,71697.72077268813,1980.0,73677.72077268813
21786.039704661915,71482.95670262574,1875.0,73357.95670262574
21661.845494390793,71287.86217767773,2250.0,73537.86217767773
21776.56662729007,71468.07561013664,2355.0,73823.07561013664
24756.05351378594,76148.49974134828,2355.0,78503.49974134828
24937.726846469006,76433.887220025,2325.0,78758.887220025
24131.591901309654,75167.54385485106,2415.0,77582.54385485106
21157.248519639514,70495.19956591511,2190.0,72685.19956591511
17399.604755124747,64592.38232861021,1860.0,66452.38232861021
15349.955700792529,61372.624276345705,1710.0,63082.624276345705
13859.970585775303,59032.03257276065,1680.0,60712.03257276065
13562.838565312142,58565.273049490155,1635.0,60200.273049490155
13768.98914436443,58889.11140878374,1380.0,60269.11140878374
13974.081839445473,59211.287956545464,1380.0,60591.287956545464
15153.403594841438,61063.8639915116,1845.0,62908.8639915116
16966.35567045157,63911.7988764996,3060.0,66971.7988764996
17129.34275953905,64167.83246010035,3540.0,67707.83246010036
18329.557723367176,66053.22927282105,3780.0,69833.22927282105
20881.115723997857,70061.42735970143,4200.0,74261.42735970143
21292.27464100417,70707.30975161302,4590.0,75297.30975161302
21104.52987509819,70412.38476407985,4560.0,74972.38476407985
21077.366880198508,70369.71488780662,4500.0,74869.71488780662
21227.973990915565,70606.30097869599,4470.0,75076.30097869599
21202.55969645974,70566.37810553689,3810.0,74376.37810553689
21192.516638499932,70550.60164045518,1980.0,72530.60164045518
21317.745933518796,70747.32216203137,1875.0,72622.32216203137
20912.39397874259,70110.56182609327,2250.0,72360.56182609327
21281.957992362153,70691.10350768686,2355.0,73046.10350768686
24340.06800116081,75495.03533432249,2355.0,77850.03533432249
24524.087373943905,75784.10816659039,2325.0,78109.10816659039
23932.43840395513,74854.6970895043,2415.0,77269.6970895043
21219.15753118105,70592.45135543359,2190.0,72782.45135543359
17668.02115356663,65014.03298066521,1860.0,66874.03298066522
15197.998876043197,61133.91794315706,1710.0,62843.91794315706
13487.195301523192,58446.44636198028,1680.0,60126.44636198028
13015.292413297122,57705.142322129526,1635.0,59340.142322129526
13291.93363162323,58139.71320069583,1380.0,59519.71320069583
13413.788641561383,58331.13311652379,1380.0,59711.13311652379
14349.803923337322,59801.50324362958,1845.0,61646.50324362958
16501.69723549844,63181.87502230086,3060.0,66241.87502230087
16670.498126583083,63447.04140634619,3540.0,66987.0414063462
17421.51138904228,64626.79507883441,3780.0,68406.7950788344
19088.06167071331,67244.74993192128,4200.0,71444.74993192128
19822.05303289376,68397.76419730394,4590.0,72987.76419730394
20111.511974681845,68852.47021473276,4560.0,73412.47021473276
20271.813315238876,69104.28480267715,4500.0,73604.28480267715
20325.569324450276,69188.72918263098,4470.0,73658.72918263098
20246.399020783054,69064.36192951807,3810.0,72874.36192951807
20149.65963547263,68912.39571161066,1980.0,70892.39571161066
20063.07046447256,68776.3742888324,1875.0,70651.3742888324
19399.75897512112,67734.3898064232,2250.0,69984.3898064232
19534.397509685972,67945.89113875812,2355.0,70300.89113875812
21772.955230284777,71462.4025293899,2355.0,73817.4025293899
21838.874625243177,71565.9541604699,2325.0,73890.9541604699
21311.57190379004,70737.62348610826,2415.0,73152.62348610826
19722.876410589248,68241.96936619059,2190.0,70431.96936619059
17868.235954775937,65328.54692977941,1860.0,67188.5469297794
15190.136563812917,61121.567173614654,1710.0,62831.567173614654
13487.195301523192,58446.44636198028,1680.0,60126.44636198028
13021.726354173985,57715.249287954866,1635.0,59350.249287954866
13291.93363162323,58139.71320069583,1380.0,59519.71320069583
13413.788641561383,58331.13311652379,1380.0,59711.13311652379
14351.306392167176,59803.863445783696,1845.0,61648.863445783696
16501.69723549844,63181.87502230086,3060.0,66241.87502230087
16678.610090310885,63459.784349084155,3540.0,66999.78434908416
17550.545874466345,64829.49310783883,3780.0,68609.49310783883
19138.983736441387,67324.74251934467,4200.0,71524.74251934467
19218.231557468578,67449.23154313018,4590.0,72039.23154313018
19338.324187428767,67637.88296690182,4560.0,72197.88296690182
20101.637630976085,68836.95877993848,4500.0,73336.95877993848
20325.569324450276,69188.72918263098,4470.0,73658.72918263098
20300.155029994447,69148.80630947187,3810.0,72958.80630947187
20297.932105701417,69145.31435636072,1980.0,71125.31435636072
20300.155029994447,69148.80630947187,1875.0,71023.80630947187
20076.22333652025,68797.03590677936,2250.0,71047.03590677936
20147.59630574423,68909.15446282543,2355.0,71264.15446282543
22207.86409843008,72145.59330649018,2355.0,74500.59330649018
22273.783493388488,72249.1449375702,2325.0,74574.1449375702
21711.2514117549,71365.47307400478,2415.0,73780.47307400478
19670.75282578175,68160.08933334197,2190.0,70350.08933334197
17834.593420552363,65275.698457873455,1860.0,67135.69845787346
15210.98987360391,61154.32527528773,1710.0,62864.32527528773
13492.384404795954,58454.59783406338,1680.0,60134.59783406338
13021.726354173985,57715.249287954866,1635.0,59350.249287954866
13260.685015869078,58090.62529367883,1380.0,59470.62529367883
13382.54002580723,58282.045209506796,1380.0,59662.045209506796
14390.019473701213,59864.67715227345,1845.0,61709.67715227345
16498.835932946895,63177.38025188598,3060.0,66237.38025188597
16678.610090310885,63459.784349084155,3540.0,66999.78434908416
17601.470220116775,64909.489276752596,3780.0,68689.4892767526
19538.264257994673,67951.96534642637,4200.0,72151.96534642637
20027.21412564536,68720.04818977679,4590.0,73310.04818977679
20335.443668156047,69204.24061742528,4560.0,73764.24061742528
20323.346400157243,69185.23722951983,4500.0,73685.23722951983
20500.57616417659,69463.64438346458,4470.0,73933.64438346458
20475.161869720767,69423.7215103055,3810.0,73233.7215103055
20474.16782357537,69422.15998050399,1980.0,71402.15998050399
20474.16782357537,69422.15998050399,1875.0,71297.15998050399
20297.932105701417,69145.31435636072,2250.0,71395.31435636072
20369.305074925396,69257.43291240679,2355.0,71612.43291240679
23140.311301725407,73610.35840116626,2355.0,75965.35840116626
23206.23069668381,73713.91003224628,2325.0,76038.91003224628
22132.85921289965,72027.76943628404,2415.0,74442.76943628404
20032.2527540429,68727.96328349541,2190.0,70917.96328349541
17657.096905617847,64996.87226955534,1860.0,66856.87226955534
15254.379075881552,61222.48461852723,1710.0,62932.48461852723
13440.599388457704,58373.249652534774,1680.0,60053.249652534774
13008.671518787414,57694.74167409381,1635.0,59329.74167409381
13153.907132443564,57922.88977367047,1380.0,59302.88977367047
13213.228432115775,58016.07657161848,1380.0,59396.07657161848
14457.65451022937,59970.923854857225,1845.0,61815.923854857225
16510.9753795092,63196.44989736329,3060.0,66256.44989736329
16822.60656616881,63685.985908644456,3540.0,67225.98590864445
17946.257177577845,65451.10911174562,3780.0,69231.10911174562
19859.77434820476,68457.0199554826,4200.0,72657.0199554826
20067.4889539904,68783.31521717028,4590.0,73373.31521717028
20077.88539991474,68799.64681325942,4560.0,73359.64681325942
20181.63098661232,68962.61895107511,4500.0,73462.61895107511
20210.601959936994,69008.12894921207,4470.0,73478.12894921207
20184.46265017329,68967.06716211517,3810.0,72777.06716211517
20383.36763599147,69279.52354501156,1980.0,71259.52354501156
20089.052459593986,68817.18895309372,1875.0,70692.18895309372
20176.357526212538,68954.3349638483,2250.0,71204.3349638483
20227.512144020508,69034.6928632895,2355.0,71389.6928632895
23678.370696834467,74455.58654709556,2355.0,76810.58654709556
23744.29009179287,74559.13817817558,2325.0,76884.13817817558
22839.15635827245,73137.27933813717,2415.0,75552.27933813717
18936.778563018932,67007.10192913709,2190.0,69197.10192913709
17146.679289102354,64195.066112877044,1860.0,66055.06611287704
14946.074295933257,60738.174001696505,1710.0,62448.174001696505
13382.837555674143,58282.51259400014,1680.0,59962.51259400014
13008.671518787414,57694.74167409381,1635.0,59329.74167409381
13188.575631725462,57977.34991624311,1380.0,59357.34991624311
13247.896931397676,58070.536714191134,1380.0,59450.536714191134
14492.323009511265,60025.38399742986,1845.0,61870.38399742986
16494.8221296465,63171.07503808884,3060.0,66231.07503808883
16822.60656616881,63685.985908644456,3540.0,67225.98590864445
18193.444079040684,65839.41071621646,3780.0,69619.41071621646
19920.003056972997,68551.63218659804,4200.0,72751.63218659804
20176.90698749933,68955.1981030276,4590.0,73545.1981030276
20187.30571334602,68971.5332806071,4560.0,73531.5332806071
20220.72481517912,69024.03076645675,4500.0,73524.03076645675
20254.49046520969,69077.07263884268,4470.0,73547.07263884268
20184.46265017329,68967.06716211517,3810.0,72777.06716211517
20184.46265017329,68967.06716211517,1980.0,70947.06716211517
20190.73243664081,68976.91626063382,1875.0,70851.91626063382
20134.441153774187,68888.48926338811,2250.0,71138.48926338811
20219.739888723125,69022.48356261672,2355.0,71377.48356261672
23660.122198330435,74426.92029817068,2355.0,76781.92029817068
23166.84047821128,73652.0326231165,2325.0,75977.0326231165
22839.15635827245,73137.27933813717,2415.0,75552.27933813717
18700.18988060857,66635.4488826532,2190.0,68825.4488826532
16907.388898705067,63819.16900030417,1860.0,65679.16900030417
14959.224888058601,60758.8320381531,1710.0,62468.8320381531
13560.499364979167,58561.5984403701,1680.0,60241.5984403701
13232.44703758051,58046.26674469596,1635.0,59681.26674469596
13405.746215465311,58318.49940924214,1380.0,59698.49940924214
13606.959622664717,58634.582051138575,1380.0,60014.582051138575
15063.272564467803,60922.27872344289,1845.0,62767.27872344289
16822.65786442173,63686.0664921778,3060.0,66746.06649217781
16969.40848648067,63916.59449210559,3540.0,67456.59449210559
18355.617235848567,66094.16570775496,3780.0,69874.16570775496
19427.523869521687,67778.00519615422,4200.0,71978.00519615422
19345.934568239165,67649.83798175828,4590.0,72239.83798175828
19280.475717595833,67547.00981173309,4560.0,72107.00981173309
19086.633299359888,67242.50612820422,4500.0,71742.50612820422
19063.933252463907,67206.8470193311,4470.0,71676.8470193311
19077.819119547723,67228.66008643217,3810.0,71038.66008643217
19123.252272213773,67300.03023578877,1980.0,69280.03023578877
19058.078411864415,67197.64975205986,1875.0,69072.64975205986
19084.50385188328,67239.16101619825,2250.0,69489.16101619825
19385.292867798773,67711.66525002288,2355.0,70066.66525002288
22298.06466643545,72287.2878100152,2355.0,74642.2878100152
22481.56193699998,72575.54048098826,2325.0,74900.54048098826
21913.938788754764,71683.8711494257,2415.0,74098.8711494257
19317.896083156385,67605.79281318282,2190.0,69795.79281318282
16926.027263931264,63848.447684082385,1860.0,65708.44768408238
15114.248208371144,61002.355475889955,1710.0,62712.355475889955
13560.499364979167,58561.5984403701,1680.0,60241.5984403701
13232.44703758051,58046.26674469596,1635.0,59681.26674469596
13405.746215465311,58318.49940924214,1380.0,59698.49940924214
13606.959622664717,58634.582051138575,1380.0,60014.582051138575
15063.272564467803,60922.27872344289,1845.0,62767.27872344289
16873.1969031947,63765.45738921895,3060.0,66825.45738921895
16969.40848648067,63916.59449210559,3540.0,67456.59449210559
18355.617235848567,66094.16570775496,3780.0,69874.16570775496
19427.523869521687,67778.00519615422,4200.0,71978.00519615422
19345.934568239165,67649.83798175828,4590.0,72239.83798175828
19280.475717595833,67547.00981173309,4560.0,72107.00981173309
19094.316637685544,67254.57575075254,4500.0,71754.57575075254
19103.233414003545,67268.58295959127,4470.0,71738.58295959127
19133.29305025122,67315.8031193801,3810.0,71125.8031193801
19176.88060577347,67384.27405228183,1980.0,69364.27405228183
19081.46813527182,67234.39226177003,1875.0,69109.39226177003
19084.50385188328,67239.16101619825,2250.0,69489.16101619825
19385.292867798773,67711.66525002288,2355.0,70066.66525002288
22298.06466643545,72287.2878100152,2355.0,74642.2878100152
22481.56193699998,72575.54048098826,2325.0,74900.54048098826
21913.938788754764,71683.8711494257,2415.0,74098.8711494257
19317.896083156385,67605.79281318282,2190.0,69795.79281318282
16926.027263931264,63848.447684082385,1860.0,65708.44768408238
15010.250690253686,60838.98758338834,1710.0,62548.98758338834
13382.837555674143,58282.51259400014,1680.0,59962.51259400014
13008.671518787414,57694.74167409381,1635.0,59329.74167409381
13188.575631725462,57977.34991624311,1380.0,59357.34991624311
13247.896931397676,58070.536714191134,1380.0,59450.536714191134
14492.323009511265,60025.38399742986,1845.0,61870.38399742986
16494.8221296465,63171.07503808884,3060.0,66231.07503808883
16822.60656616881,63685.985908644456,3540.0,67225.98590864445
18193.444079040684,65839.41071621646,3780.0,69619.41071621646
19763.034962894344,68305.05373757519,4200.0,72505.05373757519
20107.47651211911,68846.13097677712,4590.0,73436.13097677712
20108.92882265723,68848.41238614309,4560.0,73408.41238614309
20189.314324937983,68974.68857362344,4500.0,73474.68857362344
20266.879563269522,69096.53445751558,4470.0,73566.53445751558
20241.465268813696,69056.61158435648,3810.0,72866.61158435648
20286.142627220117,69126.79446965527,1980.0,71106.79446965527
20176.291408464338,68954.23110062758,1875.0,70829.23110062758
20134.441153774187,68888.48926338811,2250.0,71138.48926338811
20143.544883725033,68902.7901544372,2355.0,71257.7901544372
23100.921083252877,73548.48099203646,2355.0,75903.48099203646
23166.84047821128,73652.0326231165,2325.0,75977.0326231165
22839.15635827245,73137.27933813717,2415.0,75552.27933813717
18713.340472733908,66656.10691910978,2190.0,68846.10691910978
16920.54177075276,63839.83061825114,1860.0,65699.83061825114
14996.517577967454,60817.414476142105,1710.0,62527.414476142105
13440.599388457704,58373.249652534774,1680.0,60053.249652534774
13008.671518787414,57694.74167409381,1635.0,59329.74167409381
13188.575631725462,57977.34991624311,1380.0,59357.34991624311
13247.896931397676,58070.536714191134,1380.0,59450.536714191134
14492.323009511265,60025.38399742986,1845.0,61870.38399742986
16494.8221296465,63171.07503808884,3060.0,66231.07503808883
16822.60656616881,63685.985908644456,3540.0,67225.98590864445
18193.444079040684,65839.41071621646,3780.0,69619.41071621646
19657.447198936487,68139.18775554019,4200.0,72339.18775554019
19910.51857998939,68536.73318665707,4590.0,73126.73318665707
20008.712555760278,68690.98439542079,4560.0,73250.98439542079
20176.81807052761,68955.05842490314,4500.0,73455.05842490314
20152.17210990435,68916.34251399888,4470.0,73386.34251399888
20176.357526212538,68954.3349638483,3810.0,72764.3349638483
20198.858079902733,68989.68069231402,1980.0,70969.68069231402
20165.851644015318,68937.83145622141,1875.0,70812.83145622141
20121.944899363814,68868.85911466782,2250.0,71118.85911466782
20219.739888723125,69022.48356261672,2355.0,71377.48356261672
22890.812558997815,73218.42516545983,2355.0,75573.42516545983
22956.73195395622,73321.97679653985,2325.0,75646.97679653985
22629.052393862083,72807.23067454126,2415.0,75222.23067454126
19091.312839987015,67249.85713718951,2190.0,69439.85713718951
17395.27404261745,64585.5792876516,1860.0,66445.5792876516
15158.075155740331,61071.20246528059,1710.0,62781.20246528059
13440.599388457704,58373.249652534774,1680.0,60053.249652534774
13008.671518787414,57694.74167409381,1635.0,59329.74167409381
13188.575631725462,57977.34991624311,1380.0,59357.34991624311
13247.896931397676,58070.536714191134,1380.0,59450.536714191134
14457.65451022937,59970.923854857225,1845.0,61815.923854857225
16508.116356880008,63191.958708438775,3060.0,66251.95870843877
16822.60656616881,63685.985908644456,3540.0,67225.98590864445
17946.257177577845,65451.10911174562,3780.0,69231.10911174562
19431.386057985685,67784.0722408417,4200.0,71984.0722408417
19477.002744401056,67855.73070017312,4590.0,72445.73070017312
19695.027159061665,68198.22146131587,4560.0,72758.22146131587
20067.39775709633,68783.17195755546,4500.0,73283.17195755546
20152.17210990435,68916.34251399888,4470.0,73386.34251399888
20126.757815448524,68876.41964083978,3810.0,72686.41964083978
20176.357526212538,68954.3349638483,1980.0,70934.3349638483
20176.357526212538,68954.3349638483,1875.0,70829.3349638483
19846.612356467653,68436.34401157414,2250.0,70686.34401157414
19944.407345826967,68589.96845952304,2355.0,70944.96845952304
22329.855903709344,72337.22811174038,2355.0,74692.22811174038
22183.701481345408,72107.63667154445,2325.0,74432.63667154445
20619.47867466913,69650.42626926287,2415.0,72065.42626926287
18920.489657776303,66981.51397118563,2190.0,69171.51397118563
17338.102709723007,64495.769835122876,1860.0,66355.76983512288
14847.89513965766,60583.94607262019,1710.0,62293.94607262019
13380.621471148164,58279.031385360075,1680.0,59959.031385360075
12916.072472467922,57549.279442699124,1635.0,59184.279442699124
12972.44925242275,57637.84074583374,1380.0,59017.84074583374
13080.380776558288,57807.38849996954,1380.0,59187.38849996954
13940.386867007805,59158.35711036099,1845.0,61003.35711036099
15945.827086976895,62308.66827359781,3060.0,65368.66827359781
16545.78295405456,63251.12851084853,3540.0,66791.12851084853
17394.66872323304,64584.628401958245,3780.0,68364.62840195824
19427.211520159482,67777.51453197347,4200.0,71977.51453197347
19874.7283589104,68480.51095082218,4590.0,73070.51095082218
19838.539151419827,68423.66195417246,4560.0,72983.66195417246
20137.035705410566,68892.56499942965,4500.0,73392.56499942965
20152.17210990435,68916.34251399888,4470.0,73386.34251399888
20126.757815448524,68876.41964083978,3810.0,72686.41964083978
20129.717154661193,68881.06841534059,1980.0,70861.06841534059
20165.851644015318,68937.83145622141,1875.0,70812.83145622141
19760.025465389932,68300.32617028625,2250.0,70550.32617028625
19944.407345826967,68589.96845952304,2355.0,70944.96845952304
22117.782086387004,72004.08504046443,2355.0,74359.08504046443
22196.852073470753,72128.29470800105,2325.0,74453.29470800105
20545.823503170977,69534.72264135601,2415.0,71949.72264135601
18762.731570602733,66733.69453574943,2190.0,68923.69453574943
17240.563071667104,64342.54651409547,1860.0,66202.54651409548
14893.234815507289,60655.16938087159,1710.0,62365.16938087159
13181.52611181361,57966.27594801776,1680.0,59646.27594801776
12815.863045338025,57391.862196447946,1635.0,59026.862196447946
13171.18894387042,57950.03747067826,1380.0,59330.03747067826
13160.553106099143,57933.329818100254,1380.0,59313.329818100254
13822.602658428845,58973.33194558941,1845.0,60818.33194558941
15730.180631329244,61969.91300691142,3060.0,65029.91300691142
15992.473158334122,62381.94377583147,3540.0,65921.94377583146
17050.232873814148,64043.56011648225,3780.0,67823.56011648226
19301.480642223225,67580.00608251579,4200.0,71780.00608251579
19242.806840498928,67487.83642783297,4590.0,72077.83642783297
19278.494465072094,67543.89749660117,4560.0,72103.89749660117
20176.81807052761,68955.05842490314,4500.0,73455.05842490314
20159.855448230006,68928.4121365472,4470.0,73398.4121365472
20134.441153774187,68888.48926338811,3810.0,72698.48926338811
20176.357526212538,68954.3349638483,1980.0,70934.3349638483
20176.357526212538,68954.3349638483,1875.0,70829.3349638483
19494.040604136266,67882.49517771127,2250.0,70132.49517771127
19727.461334438773,68249.1717433255,2355.0,70604.1717433255
21778.94914614773,71471.81826757373,2355.0,73826.81826757373
21701.53438269141,71350.20876204605,2325.0,73675.20876204605
20123.1144995303,68870.69641922784,2415.0,71285.69641922784
18818.84045968122,66821.83501376552,2190.0,69011.83501376552
17217.67265125475,64306.588350776445,1860.0,66166.58835077644
14737.928784823114,60411.201838328794,1710.0,62121.201838328794
13390.98713812075,58295.314631329195,1680.0,59975.314631329195
13212.241225737433,58014.5257862881,1635.0,59649.5257862881
13336.83556238131,58210.24886279611,1380.0,59590.24886279611
13446.23421655025,58382.10130598527,1380.0,59762.10130598527
14064.82730889293,59353.838436269005,1845.0,61198.838436269005
15615.51763644993,61789.79090245695,3060.0,64849.79090245695
15979.459361549887,62361.500628797105,3540.0,65901.5006287971
17469.842323017514,64702.71730245181,3780.0,68482.71730245181
19168.45857260582,67371.0440268535,4200.0,71571.0440268535
19059.185314166232,67199.38856563471,4590.0,71789.38856563471
18888.845475494105,66931.80467558934,4560.0,71491.80467558934
19148.6095686108,67339.86357168859,4500.0,71839.86357168859
19070.611145032417,67217.33720462608,4470.0,71687.33720462608
19039.44346652175,67168.37644051721,3810.0,70978.37644051721
19021.719350158637,67140.53393437754,1980.0,69120.53393437754
19021.719350158637,67140.53393437754,1875.0,69015.53393437754
18718.831665718284,66664.73293866694,2250.0,68914.73293866694
19269.47053240356,67529.72195771505,2355.0,69884.72195771505
21935.81008387585,71718.22838654918,2355.0,74073.22838654918
22119.307354440374,72006.48105752224,2325.0,74331.48105752224
21182.85888741759,70535.43044724608,2415.0,72950.43044724608
19788.467496728987,68345.00526265727,2190.0,70535.00526265727
17593.77548217935,64897.40174675241,1860.0,66757.40174675241
